ID,SMILES,Filtered Abnormal Hepatic Fun _IC50,Filtered Cholecystiti_IC50,Filtered Cholelitiasi_IC50,Filtered Cholestasi_IC50,Filtered cholestatic Jaundice_IC50,Filtered Hepatic Failure_IC50,Filtered Hepatic necrosi_IC50,Filtered Hepatic Steatosi_IC50,Filtered Hepatiti_IC50,Filtered HepatoBiliary disorder_IC50,Filtered HepatoCellular injury_IC50,Filtered Hepatomegaly_IC50,Filtered Hepatotoxicity_IC50,Filtered Hyperbilirubinemia_IC50,Filtered Jaundice_IC50,Filtered Liver Injury_IC50
516,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,,,,,,,,,,,,,-0.1853584762787442,-0.6965987275106917,,
517,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,,,,,,,,,,,,,0.6897027871129559,,,
518,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,,,,,,,,,,,,,2.065875554078298,,,
519,CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,,,,,,,,,,,,,1.9471750779103871,,,
520,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccc(Br)cc1,,,,,,,,,,,,,0.4804812440617553,,,
521,CCC(C)CCCCC(=O)N[C@@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H](C(=O)N[C@@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,,,,,,,,,,,,,0.2856725055288767,,,
522,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,,,,,,,,,,,,,0.8725903502276114,,,
523,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,,,,,,,,,,,,,0.4549416130885264,,,
524,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,,,,,,,,,,,,,-0.1016237101439871,,,
525,NNC(=O)c1ccncc1,,,,,,,,,,,,,-0.180804956191612,,,
526,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,,,,,,,,,,,,,1.468575742716685,,,
527,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,,,,,,,,,,,,,1.6454681200413803,,,
528,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,,,,,,,,,,,,,1.1225893747610427,,0.90155775636456,
529,[N]=O,,,,,,,,,,,,,1.0259056786174523,1.445719377217731,1.6976982670836545,
530,COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,,,,,,,,,,,,,1.907786369053441,,,
531,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,,,,,,,,,,,,,0.5426293902257875,,,
532,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H](N)CO)C(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C)C(C)C,,,,,,,,,,,,,1.445719377217731,,,
533,Nc1ccncc1N,,,,,,,,,,,,,,0.4572129704206003,0.4572129704206003,
534,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,,,,,,,,,,,,,,2.081552522872952,1.5830201435534548,
535,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,,,,,,,,,,,,,,0.2064912594812518,,
536,CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])C(Cl)(Cl)P(=O)([O-])[O-])[C@@H](O)[C@H]1O,,,,,,,,,,,,,,-3.636345250787638,,
537,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,,,,,,,,,,,,,,1.5677747318682866,,
538,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,,,,,,,,,,,,,,0.3975130164733292,,
539,CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1C(=O)NCC(=O)N[C@@H](CCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@H](C)CC(=O)O)C(=O)N[C@@H](CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,,,,,,,,,,,,,,1.8735085422450783,0.905885787102876,
540,CN(C)CC/C=C1/c2ccccc2COc2ccccc21,,,,,,,,,,,,,,1.806660372652929,1.8556998217388565,
541,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C,,,,,,,,,,,,,,0.5216348834906627,,
542,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12,,,,,,,,,,,,,,1.6185448964987192,,
543,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,,,,,,,,,,,,,,1.703666386397516,1.8400935424117304,
544,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,,,,,,,,,,,,,,2.3057263777254784,,
545,Cc1cc(OP(=O)([O-])[O-])c2ccccc2c1OP(=O)([O-])[O-],,,,,,,,,,,,,,0.0,,
546,CC1(S(=O)(=O)[O-])CC(=O)c2ccccc2C1=O,,,,,,,,,,,,,,1.8878051539467,,
547,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,,,,,,,,,,,,,,1.5970608283888998,1.5036177476925223,
548,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,,,,,,,,,,,,0.5970608283889,0.8046477433565036,
549,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,,,,,,,,,,,,,,-0.2532506271182878,-0.479716957136695,
550,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21,,,,,,,,,,,,,,1.8213130385272864,,
551,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,,,,,,,,,,,,,,1.067700721504111,,
552,CCn1c(=O)c(-c2cc(NC(=O)Nc3ccccc3)c(F)cc2Br)cc2cnc(NC)cc21,,,,,,,,,,,,,,0.7137939671955993,0.7137939671955993,
553,CC(C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,,,,,,,,,,,,,,0.2878252349233181,,
554,O=P([O-])(O)C(Sc1ccc(Cl)cc1)P(=O)([O-])O,,,,,,,,,,,,,,0.7791038431983006,,
555,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,,,,,,,,,,,,,,0.4374921282763934,,
556,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,,,,,,,,,,,,,,-0.0351145480074923,,
557,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,,,,,,,,,,,,,,,0.6338776442170828,
558,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,,,,,,,,,,,,,,,0.1736203458915927,
559,C=CCc1cc(-c2cc(CC=C)c(O)c(CN(CC)CC)c2)cc(CN(CC)CC)c1O,,,,,,,,,,,,,,,2.363654749212362,
560,CCOC(=O)n1ccn(C)c1=S,,,,,,,,,,,,,,,1.1043547883952531,
561,NC(=O)N[C@@H](CCC(=O)O)C(=O)O,,,,,,,,,,,,,,,0.2537197839566844,
562,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@@H]21,,,,,,,,,,,,,,,0.7485698056367784,
563,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,,,,,,,,,,,,,,,1.7485698056367784,
564,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,,,,,,,,,,,,,,,2.047385471803641,1.968204225756016
565,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,,,,,,,,,,,,,,,1.6671742300920351,
566,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,,,,,,,,,,,,,,,1.9399583169729984,
567,CCN(CC)C(=S)SSC(=S)N(CC)CC,,,,,,,,,,,,,,,0.1785870577483554,
568,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,,,,,,,,,,,,,,,1.4577598130668188,
569,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,,,,,,,,,,,,,,,0.970950934345424,
570,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,,,,,,,,,,,,,,,1.6016001196095504,
571,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,,,,,,,,,,,,,,,0.4421535337396925,
572,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,,,,,,,,,,,,,,,1.58135677566539,1.4558965592070243
573,CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1,,,,,,,,,,,,,,,0.8823867713293712,
574,CCC(C)C(C)(COC(N)=O)COC(N)=O,,,,,,,,,,,,,,,1.58135677566539,
575,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,,,,,,,,,,,,,,,1.894958166345988,
576,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,,,,,,,,,,,,,,,1.5036177476925223,
577,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,,,,,,,,,,,,,,,0.6112760411547402,
578,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,,,,,,,,,,,,,,,-0.3887239588452598,
579,CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,,,,,,,,,,,,,,,0.5320947951071154,
580,O=C(O)c1cccnc1,,,,,,,,,,,,,,,-2.2338219988595167,
581,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,,,,,,,,,,,,,,,0.310246045490759,
582,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,,,,,,,,,,,,,,,0.9182230515353428,
583,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,,,,,,,,,,,,,,,1.8213130385272864,
584,CO[C@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,,,,,,,,,,,,,,,1.742131792479661,
585,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,,,,,,,,,,,,,,,0.5202830428633051,
586,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,,,,,,,,,,,,,,,-0.2578682075203386,
587,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,,,,,,,,,,,,,,,-1.8868605018972573,
588,Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,,,,,,,,,,,,,,,2.507625175786974,
589,C[C@@H](NCCc1ccc(O)cc1)[C@@H](O)c1ccc(O)cc1,,,,,,,,,,,,,,,1.345817181901005,
590,Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,,,,,,,,,,,,,,,2.2878252349233184,
591,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,,,,,,,,,,,,,,,-0.2821814294871648,
592,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,,,,,,,,,,,,,,,0.0801338388622817,
593,O=S([O-])CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)[O-])cc2)cc1,,,,,,,,,,,,,,,-0.5448458643850634,
594,Nc1nc2nc[nH]c2c(=S)[nH]1,,,,,,,,,,,,,,,0.9261661716858712,
595,CC(S)C(=O)NCC(=O)O,,,,,,,,,,,,,,,2.033609497290043,
596,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,,,,,,,,,,,,,,,0.0945801253235294,
597,COC(=O)/C=C/C(=O)OCCN1C(=O)CCC1=O,,,,,,,,,,,,,,,,0.0600073905328796
598,COC(=O)/C=C/C(=O)O,,,,,,,,,,,,,,,,0.322701213857075
