ID,SMILES,Filtered cholestatic Jaundice_IC50,Filtered Hepatic Failure_IC50,Filtered Hepatic necrosi_IC50,Filtered Hepatiti_IC50,Filtered HepatoCellular injury_IC50,Filtered Hepatotoxicity_IC50,Filtered Hyperbilirubinemia_IC50,Filtered Jaundice_IC50,Filtered Liver Injury_IC50
209,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,,,,2.212768051903166,,2.5927927741048995,,,
210,CC1(C)S[C@@H]2[C@H](/N=C/N3CCCCCC3)C(=O)N2[C@H]1C(=O)O,,,,0.7356467971835035,,,,,
211,O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21,,,,0.2231297643872323,,,,,
212,Nc1ccc(C(=O)O)c(O)c1,,,,-0.9018089722210676,,,,-1.2159071724310049,
213,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,,,,0.0981910277789323,,,,,
214,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,,,,2.3992210234429137,,,,2.188607915180957,
215,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,,,,2.700251019106895,,,,,
216,NC(=O)C[S@@](=O)C(c1ccccc1)c1ccccc1,,,,-0.0117871897750799,,,,,
217,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,,,,1.3861528188969576,,,1.3825825185369331,,
218,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,,,,-0.4889084444947424,,,,,
219,CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O,,,,-0.6930284271506673,,,,,
220,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,,,,-1.090968435822705,,,,-0.6673468025775462,
221,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,,,,1.7248294469599763,,,,,
222,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,,,,0.2927845844172633,,,,0.789623481484643,0.8790132581601531
223,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,,,,-0.309275406910699,0.2788503540328451,-0.0310344589297584,-0.0945387361827293,,-0.2001679878874717
224,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,,,,-0.1124220804830238,0.4037890906411451,-0.3621279955488067,,0.3636547492123618,-0.376259246943153
225,C[C@H]1CO[C@@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c([O-])c3C(=O)N12,,,,0.7998320121125282,-0.0514574499098708,1.0366767928474847,-0.5641078769843463,,0.8841399361760902
226,CC(C)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@H](C(=O)N1CCC[C@H]1C(N)=O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O,,,,0.2114329286006937,,,,,
227,O=C(Nc1ccc(C(=O)[O-])c(O)c1)c1ccccc1,,,,-1.6478650960418475,,,,,
228,Nc1ccc(C(=O)[O-])c(O)c1,,,,-1.991011124174264,,,,-1.6558082161923762,
229,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,,,,1.2819901478894735,,,,,
230,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O,,,,1.1850801348814173,1.2495725457541105,,,,
231,CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F,,,,-0.4169798564465451,,-0.0882619437608152,,,
232,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,,,,1.7305932060944913,,,1.8865334944926997,,
233,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,,,,1.809774452142116,,,,1.651659792628722,
234,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)[C@H]2SC1,,,,0.2077144608141539,,-0.2159071724310048,0.3636547492123618,0.0495998013007596,
235,NCc1ccccc1CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@H]12,,,,-0.7922855391858462,,,,,
236,Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1,,,,0.0316232017584726,,,,,
237,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,,,,-0.0652868112495837,-0.1504118973026948,-0.4889084444947424,0.0906534771486241,-0.223401470762978,-0.2127700768319662
238,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c1-c1ccc(F)cc1,,,,1.9066844651501729,,,,,
239,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,,,,2.3326531974224536,,,,2.17453853790906,
240,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC,,,,1.195606335449804,,,,0.7485698056367784,
241,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,,,,2.4885934858206618,,,0.2667447362043055,,
242,CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,,,,0.4083960118533498,,,,0.5848116230365725,
243,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,,,,0.1073660161893686,,0.2856725055288767,,0.3484154674676222,0.2537197839566844
244,Clc1cccc(Cl)c1NC1=NCCN1,,,,0.6923926682185507,,,,,
245,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,,,,1.709426007517331,,,,2.047385471803641,
246,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,,,,1.1851699318400717,,,,1.2692342214199974,
247,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C([O-])=N1,,,,2.04959980130076,,,,,
248,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1,,,,-0.1264914577549215,-0.6994298760544309,-0.2001679878874717,-0.4275214534189028,-0.2047017476840279,
249,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,,,,0.505531756950484,,0.1977720207845658,0.505531756950484,,
250,CNCCCN1c2ccccc2CCc2ccccc21,,,,0.3506297969647408,,,,0.3378983256450362,
251,Cc1c(OCC(F)(F)F)ccnc1C[S@@](=O)c1nc2ccccc2[nH]1,,,,0.8735085422450785,,,,,
252,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,,,,0.1745385379090596,,,,,
253,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,,,,0.0953572918614347,0.0504538726221721,,-0.3849249388475368,,0.0775485713552127
254,COC(=O)/C=C/C(=O)OC,,,,0.271448550917116,,,,,-0.1326831303422632
255,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1,,,,1.1745385379090596,,,,,
256,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,,,,-0.0473102117072967,-0.0922136309465593,,,,0.0256793617529863
257,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,,,,1.651659792628722,,,1.2963162985280503,1.635431467480771,
258,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12,,,,1.7485698056367784,1.5944878526382875,,-0.4026537058079684,-0.0588464860101975,
259,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,,,,0.48532479795382,,,0.3966961468823628,0.5655526813995677,
260,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,,,,1.7463554761396598,,,,,
261,C=C1[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@H](O)[C@H]1CO,,,,2.047385471803641,,,,,
262,CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,,,,1.8432654891477165,,,,1.8385539534633053,
263,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,,,,2.4453254804756788,2.445719377217731,,,,
264,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,,,,1.7463554761396598,,,,,
265,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,,,,2.2692342214199974,,,2.2206048878266818,1.902630115273532,
266,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,,,,0.3984637414249497,0.6675681268340874,,,-0.0973698847264684,-0.0973698847264684
267,NC(=O)OCC(COC(N)=O)c1ccccc1,,,,-0.6818230024036904,,,,,
268,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,,,,0.3973582436439344,-0.2585778724074266,0.5798803496968263,0.2206048878266815,,
269,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,,,,0.6177390222390793,,,,,
270,CC(C(=O)[O-])c1cccc(Oc2ccccc2)c1,,,,-0.5651916613469075,,,,-0.8243686126627308,
271,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,,,,1.5123057574382242,,,,,
272,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF,,,,0.4153957444301677,,,,,
273,CC(C)CN(C[C@@H](OP(=O)([O-])[O-])[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,,,,1.0870107843043433,,,,,
274,CCC(=O)O[C@@H](O[P@@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)[O-])C(C)C,,,,1.0317910807945376,,,,,
275,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)([O-])[O-],,,,1.5546698260748752,,,,,
276,CC(OC(=O)NCC1(CC(=O)O)CCCCC1)OC(=O)C(C)C,,,,-0.3375373055923759,,,,,
277,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,,,,1.7416439404552488,-0.2614778760596253,,,1.379751369993194,
278,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,,,0.1395839491272865,,-0.305743692799912,,,
279,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,,,,1.8795513260747485,,,,,
280,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,,,,0.0844845242779614,,-0.180804956191612,,-0.2070576194806623,
281,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,,,,2.669920938681442,,2.2963162985280503,,,
282,COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1,,,,-0.1082303117022007,,-0.4818349518555932,,-0.1810904219947437,1.5275751273418343
283,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,,,,0.6016001196095504,,0.3420737890887255,0.8122484144225495,0.9045171920064944,1.129635118669797
284,Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,,,,1.6807813656571753,,,,1.9575670638783096,1.6067563733894594
285,O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,,,,1.379751369993194,,1.754724357536856,,2.0442135250676547,
286,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,,,,1.6061168379257165,,,,0.813764603689381,
287,C[C@H]1CNCCc2ccc(Cl)cc21,,,,1.1822120104991842,,,,,
288,CCCCc1nc(Cl)c(C[O-])n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,,,,0.609716037329541,,,,,
289,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,,,,0.7858072963852223,0.4700354303124136,,,0.58135677566539,
290,Cc1cccc(Nc2ccccc2C(=O)O)c1C,,,,1.895517848302269,,2.042607010444404,,1.979296784337428,
291,CN(C)C(=N)NC(=N)N,,,,-0.3140707835725021,,,,-0.3395865662293907,
292,Cn1cc[nH]c1=S,,,,1.4392568830861094,,,,1.3275264886368412,
293,Cc1cccc(C)c1OCC(C)N,,,,2.138226887422128,,,,,
294,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl,,,,-0.2286440575829544,,,0.054477076886366,,
295,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,,,,-0.580826575694317,,,,-0.3429664682845847,
296,CCCc1c2oc(C(=O)[O-])cc(=O)c2cc2c(=O)cc(C(=O)[O-])n(CC)c12,,,,1.22728789806677,,1.5785213304107673,,,
297,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],,,,0.4191734243056831,,,,0.6570335317154153,
298,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,,,,0.1537335852572374,,,,0.1341547864350777,
299,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,,,,2.0287948486489373,,,,-0.159634229347614,
300,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,,,,1.7669761720495345,,,2.520283042863305,1.2192530471993237,1.371019810011224
301,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,,,,-0.5135529904032274,,-0.6994298760544309,-0.5588982031843198,-0.5588982031843198,
302,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4NCCO)no2)cc1C#N,,,,2.5970608283889,,,2.520283042863305,2.520283042863305,
303,CCC1(C)OC(=O)N(C)C1=O,,,,2.054477076886366,,,,,
304,CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,,,,1.054477076886366,,,,,
305,O=C1c2ccccc2C(=O)C1c1ccccc1,,,,-0.1176132286706288,,,,0.6683421122477874,
306,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,,,,0.58135677566539,,,,1.334988247719099,
307,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,,,,-1.1967944747182535,,,,,
308,Cc1ccc(=O)n(-c2ccccc2)c1,,,,-0.79939699513851,,,,,2.194928550955543
309,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,,,,1.979296784337428,,,1.918223051535343,,
310,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,,,,1.8116811091012583,,,,,
311,CC(C)NCC(O)COc1cccc2ccccc12,,,,2.11271110476524,,,,,
312,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[n-]2)c1C,,,,1.288802363820921,1.3993855381138849,,1.1548665635430433,1.2065951801229928,1.1690054346484324
313,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,,,,0.2888023638209209,,0.3143181464778094,0.8898852262512805,0.2132932470875481,-0.142287662053505
314,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,,,,-0.6425102879857156,,2.314318146477809,-0.2562428094269574,-0.2562428094269574,
315,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,,,,-0.2745335026911212,-0.2877278048250034,,1.6857652435953558,0.1117339758676369,
316,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,,,,1.1223430341912677,,1.217408133469753,1.491945217579243,,
317,Nc1nc2ccc(OC(F)(F)F)cc2s1,,,,0.2192530471993238,,0.6153481421417907,,0.8898852262512805,0.7079549097623481
318,CCCN(CCC)CCc1cccc2c1CC(=O)N2,,,,1.918223051535343,,,,,
319,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,,,,-0.984866935456601,,,,,
320,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)[C@@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2,,,,1.8213130385272864,,,,,
321,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,,,,-0.313929120791781,,-0.2355218601578561,,,-0.360704469624227
322,CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2,,,,0.8121095024387615,0.9195299420955122,,,,
323,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,,,,0.3349882477190991,,,,-0.8882660241323631,
324,Nc1ccc(S(=O)([O-])=Nc2ncccn2)cc1,,,,0.0,,,,0.0,
325,CCc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,,,,-2.5218270460818237,,,,-2.5377675542340348,
326,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,,,,-1.0212246955126378,,,,,
327,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,,,,-0.8451334364569566,,,,,
328,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,,,,-1.1461634321209375,,,,-1.1435641609337508,
329,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,,,,-0.447193427784919,,,,-0.9294219114991196,
330,CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@H]2[C@H](Oc3c4cc5cc3Oc3ccc(cc3Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]5C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c5cc(O)c(CNCP(=O)(O)O)c(O)c5-c5cc3ccc5O)[C@H](O)c3ccc(c(Cl)c3)O4)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O,,,,1.4558965592070243,,,,,
331,C/C(O)=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,,,,1.6107985191927676,,1.600621337203474,,1.3820981273355957,1.6282765098705798
332,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,,,,-0.1461634321209378,,,,,
333,Cc1cccc(C)c1NC(=O)C(C)N,,,,-0.4049724958780733,,,,,
334,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,,,,1.7598528524917516,,,,,
335,CN1C(=O)OC(C)(C)C1=O,,,,-0.2705260745966697,,,,-0.8565043052986075,
336,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,,,,1.3315339167312927,,,,,
337,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,,,,0.6045351887950303,,,,,
338,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21,,,,-0.4466173336523509,,,,,
339,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,,,,0.6045351887950303,,,0.2333721456204686,,
340,N#C[C@H]1CCCN1C(=O)CN[C@@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2,,,,0.5076251757869739,,,,,
341,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,,,,1.139683924746581,1.0073807336925662,,1.330000388088391,1.0945801253235294,
342,CSCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CSSC[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(N)=O)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC3=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,,,,1.912263251423567,,,,,
343,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,,,,-0.1846467615844895,,,1.771065425976395,-0.2064498703404517,
344,CC(c1cc2ccccc2s1)N(O)C(N)=O,,,,1.912263251423567,,,1.8679754389844512,1.8904601426676049,
345,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,,,,-0.0804111707768777,,,,-0.3236936183880075,
346,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,,,,,-0.0945387361827293,-0.1853584762787442,1.2207775140640411,,-0.1853584762787442
347,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,,,,,0.8017290993131827,0.4126630403029542,-0.121369708261099,,
348,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,,,,,2.0024957986926744,,,2.1851699318400715,
349,OC(O)C(Cl)(Cl)Cl,,,,,0.0,,,,
350,Cl[Cr](Cl)Cl,,,,,0.0,,,,
351,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,,,,,-0.620248630006806,,,-1.2514301943632216,
352,C[C@H](Nc1ncnc2[nH]cnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,,,,,0.9754759250729704,1.5677747318682866,1.2634760483374636,,
353,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@@H]2O/C(=C\CCCC(=O)[O-])C[C@@H]21,,,,,-4.998572794985449,,,-4.939597296920338,
354,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,,,,,0.4700354303124136,0.5871270244784633,,0.58135677566539,
355,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,,,,,-0.6560255180564922,,,-0.7974122479714588,
