ID,SMILES,final_Abnormal Hepatic Fun _LOAEL,final_Cholecystiti_LOAEL,final_Cholelitiasi_LOAEL,final_Cholestasi_LOAEL,final_Hepatic Steatosi_LOAEL,final_HepatoBiliary disorder_LOAEL,final_Hepatomegaly_LOAEL
285,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,,1.0616936868034206,1.176973427934156,,,,
286,CCc1cc(C(C)=NOCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1,,1.538814941523083,2.134157975239844,,,1.536481424221166,
287,O=C(O)CCCO,,-1.4154275679162418,-1.456725439850579,,,,
288,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,,-0.0632450498048793,,,,,
289,Nc1c2c(nc3ccccc13)CCCC2,,0.9367549501951208,0.909106526545981,0.5894301470036234,,,1.0367137102207264
290,Cn1nnc(-c2ccc(-c3ccc(N4CC(COP(=O)(O)O)OC4=O)cc3F)cn2)n1,,0.2377849458591018,,,,,
291,CCCCCNC(=N)NN=Cc1c[nH]c2ccc(OC)cc12,,1.760663691139439,1.834030532447768,,,,
292,CCCC(NC(=O)C1C2CCCC2CN1C(=O)C(NC(=O)C(NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,,1.9107399879565257,,,,,
293,CN1Cc2c(Cl)cc(Cl)cc2C(c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc(C4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1,,1.0005026220480122,,,,,
294,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,,2.1489935905922795,1.1808953916192386,,,,
295,Cc1ccsc1C(=CCCN1CCCC(C(=O)O)C1)c1sccc1C,,1.3481724122484948,,,,,
296,CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCCO)C(O)C3O)c2n1,,0.8916034237968199,0.7037741368995762,,1.7960261473262924,,
297,C[N+]1(C)C2CC(OC(=O)C(O)(c3cccs3)c3cccs3)CC1C1OC12,,1.4144821690771574,1.48192538728322,,,1.5153748246422492,
298,CCCC1(CCc2ccccc2)CC(O)=C(C(CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,,-0.2053065892112365,,,0.8752073933739172,,
299,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,,0.3687246785164823,-0.1201346040447425,,,,
300,COc1cccc(C2(O)CCCCC2CN(C)C)c1,,0.0676946828525011,0.0230905123845926,,,,-0.0632450498048793
301,Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,,0.0304701833252969,,,0.4204173194347562,,
302,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,,1.8086214337089408,,,,,
303,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,,0.7408628270891963,0.8981517757762927,,,,
304,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,,0.0418928227531774,-0.0174359431208819,,,,
305,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,,0.5609740992161686,0.2051285453260444,,0.3235073064266998,,
306,O=C(CCCCCCC(=O)Nc1ccccc1)NO,,0.132926419500034,,,,,
307,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,,0.9803193138751476,1.503458368320025,,,,
308,COC(c1ccccc1)(c1ccccc1)C(Oc1nc(C)cc(C)n1)C(=O)O,,,1.5779832624961718,,,1.6641924079640436,
309,O1[As]2O[As]1O2,,,2.17453853790906,,,,
310,CC(C)CC(NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(NC(=O)C1CSSCC(N)C(=O)NC(CO)C(=O)NC(CC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C(C)O)C(=O)N1)C(C)C)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)NC(CCCNC(=N)N)C(=O)NC(C(=O)NC(CC(N)=O)C(=O)NC(C(=O)NCC(=O)NC(CO)C(=O)NCC(=O)NC(C(=O)N1CCCC1C(N)=O)C(C)O)C(C)O)C(C)O)C(C)O,,,0.6036574250265226,,,,
311,CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C=Cc3scnc3C)CSC12)c1csc(N)n1,,,0.6036574250265226,,,,
312,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CSC12)c1csc(N)n1,,,-0.3963425749734773,-0.3963425749734773,,,
313,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,,,0.2057174163544851,1.600406528724327,,,
314,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,,,0.1311536855006857,0.1232852740046644,-0.5266330756256502,,
315,CC(C)c1nc(CN(C)C(=O)NC(CCN2CCOCC2)C(=O)NC(CCC(Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,,,0.5407881411770266,0.600406528724327,0.4491398827214348,0.4609749770253485,0.5782463720819592
316,Nc1ccncc1,,,0.9351191495856482,,,,
317,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,,,0.0303758965386618,,,,
318,CC1CCOC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,,,0.6307725294001421,,0.8898852262512805,,0.3914749913565737
319,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,,,-0.0999054151744426,,,0.1065784265120832,
320,CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C1C1CC1C21CCC(=O)O1,,,2.2011245804895387,,,,
321,OCC1OC(c2ccc(Cl)c(Cc3ccc(OC4CCOC4)cc3)c2)C(O)C(O)C1O,,,1.611728404831989,1.162438938825712,1.340582115268337,1.4844518869920211,
322,CC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C(O)CCC12,,,1.310698409168008,,,,
323,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,,,2.7086384178400458,,,,2.760943550283273
324,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,,,-0.2391449455605727,,,,
325,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,,,0.560167476595452,,,,
326,O=c1[nH]c2ccccc2n1CCN1CCN(c2cccc(C(F)(F)F)c2)CC1,,,0.1265794381496935,,,,
327,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)SCF,,,0.4276094338136747,,,,
328,CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,,,0.7081860541627966,,0.7989603754315152,,
329,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,,,0.1341547864350777,,,,
330,CC(OC(=O)NCC1(CC(=O)O)CCCCC1)OC(=O)C(C)C,,,-0.945026459612547,,,,
331,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,,,1.9123060368187208,2.0096684135040266,,,
332,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,,,1.9123060368187208,,,,
333,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,,,2.0231711504491536,,,,
334,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,,,1.1676811624455472,1.4069495867066155,,,1.3304519246465871
335,CCC(C(N)=O)N1CCCC1=O,,,-0.8693328642163755,,,,-0.7487293214010375
336,NC(Cc1ccc(O)c(O)c1)C(=O)O,,,1.908818386167268,,,,
337,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,,,1.677745308823381,,,,
338,O=C1C2C3CCC(C3)C2C(=O)N1CC1CCCCC1CN1CCN(c2nsc3ccccc23)CC1,,,0.3102032600956045,,,,
339,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O,,,1.2512706785989625,,,,
340,CCCCCCCC(=O)OCC(O)CO,,,1.7283919333186248,,,,
341,CC(C)(NC(=O)C1=C(O)C2Oc3c(O)ccc4c3C23CCN(CC2CC2)C(C4)C3(O)C1)c1nc(-c2ccccc2)no1,,,2.427361937654644,,,,
342,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,,,0.0950158387033797,,,,
343,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,,,1.4929558473754174,,,,
344,CCCCCCCCCCCCCCCC(=O)OC1CCCn2c1nc(C)c(CCN1CCC(c3noc4cc(F)ccc34)CC1)c2=O,,,0.2684344313096924,,,,
345,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,,,1.2630451682896715,,,,
346,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)O,,,1.0639344612725097,,,1.4224470211331135,
347,CC(NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,,,0.7440088381229069,,,,
348,C#CCN(C)C(C)Cc1ccccc1,,,1.7020503624234589,,,,
349,COc1ccc2c(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6CC6)CC5/C=C\CCCCN(C)C(=O)C4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,,,0.2590967118481437,,,0.3603901651654848,0.4626824424930075
350,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,,,1.134157975239844,,,,
351,CC1C(c2ccccc2)CC(NC(=O)c2cnc3c(c2)CC2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,,,0.5002117671042551,,,,
352,CCC1CN(C(=O)NCC(F)(F)F)CC1c1cnc2cnc3[nH]ccc3n12,,,1.0230905123845926,,1.7214473150987375,,
353,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)C(C(=O)O)C(C)C,,,0.2960917844483303,,,,
354,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,,,0.107502793487418,,,0.4339564151640153,
355,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,,,1.72312880198018,,,,
356,CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,,,,1.48360037077129,,,
357,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,,,,0.8017290993131827,,,
358,CNC(=NCCSCc1nc[nH]c1C)NC#N,,,,0.2993765330603457,,,
359,COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1,,,,0.901436524388308,1.1346071501123267,,
360,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,,,,1.2993765330603455,,,
361,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,,,,2.0675209195258555,,,
362,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,,,,1.8858822868915728,0.7361719923678857,,
363,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,,,,-1.643544100271317,,,
364,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,,,,-0.1422349325525162,,,
365,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,,,,1.3100395736985593,,1.124979062080823,
366,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,,,,1.7079795823705968,,,
367,CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,,,,2.009009578034578,1.7439548060561745,1.873167089087024,
368,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],,,,0.7925068634423874,,,
369,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314,,,,-0.4041818279464403,,,
370,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,,,,1.9502406829349808,,,
371,CCC(CC)COC(=O)C(C)NP(=O)(OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1O)Oc1ccccc1,,,,0.7283919333186248,,,
372,CC12Cc3cn[nH]c3CC1CCC1C2CCC2(C)C1CCC2(C)O,,,,1.6884349508502472,,,
373,CC(C)(C)C(O)C=Cc1ccc2c(c1)OCO2,,,,0.9894649465142284,,,
374,Clc1ccccc1CN1CCc2sccc2C1,,,,0.0565176233235984,,,
375,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,,,,0.1280190946957398,,,
376,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,,,,1.2561546739817808,,,
377,COc1cc2c(cc1OC)C1CC(OC(=O)C(N)C(C)C)C(CC(C)C)CN1CC2,,,,0.5846240482070805,,,
378,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,,,,0.554794330889206,,0.7349864108279964,
379,OCC(CO)NC1CC(O)(CO)C(O)C(O)C1O,,,,1.0658754823144942,,,
380,Nc1nc(NC2CC2)c2ncn(C3C=CC(CO)C3)c2n1,,,,,-0.1933475354931383,,0.1076824601708428
381,Nc1nc(=O)n(C2CSC(CO)O2)cc1F,,,,,0.4374921282763934,,-0.0172607954427213
382,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(NC(=O)C(Cc1ccc(O)cc1)NC(C)=O)C(C)O)C(C)CC)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(N)=O,,,,,0.6178945839837173,,0.8315647869458974
383,C=C1C(CO)C(O)CC1n1cnc2c(=O)[nH]c(N)nc21,,,,,1.7554876276596172,,3.061973545947254
384,CC(=O)OC1Cc2ccccc2N(C(N)=O)c2ccccc21,,,,,-0.30944363458086,-0.196789350383566,
385,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,,,,,0.3437688791944836,,0.7086384178400456
386,Nc1ccn(C2CSC(CO)O2)c(=O)n1,,,,,-0.0839831979545761,,1.9291876662082128
387,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,,,,,0.6647735600085496,0.6690471064310987,1.340582115268337
388,CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,,,,,1.3377437058847077,1.6141893297279626,1.1434956947013926
389,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,,,,,1.2459036036003357,,
390,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,,,,,-0.1967392489633586,0.3794143044121711,0.1419488467949444
391,Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,,,,,1.2851571462404898,,1.0367137102207264
392,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,,,,,-1.0824304275465448,,
393,Cn1ncnc1C1c2n[nH]c(=O)c3cc(F)cc(c23)NC1c1ccc(F)cc1,,,,,2.7184742851004104,,
394,Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,,,,,-0.2201955492784123,-0.4299788381351489,-0.1393775488349549
395,CC(C)OC(=O)OCOP(=O)(COC(C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,,,,,0.1973292699070008,,0.0230905123845926
396,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,,,,,0.1985685698183998,,2.061693686803421
397,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,,,,,0.5965085784904375,,0.2377849458591018
398,Cn1cc(-c2cc3c(N4CCN(c5ncc(C(C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,,,,,,0.2788503540328451,
399,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,,,,,,1.950444911251179,
400,CCON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CSC12)c1nsc(NP(=O)(O)O)n1,,,,,,1.6365606070098324,1.572478546581097
401,COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21,,,,,,1.1868564838572186,
402,O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,,,,,,0.2315171631203831,-0.3866762590270699
403,COC(=O)NC(C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,,,,,,0.4052706409443964,
404,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,,,,,,1.8538365678790625,
405,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,,,,,,1.0145121383965678,
406,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,,,,,,1.780469132620734,
407,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CCC(NC(=O)C1CCC(F)(F)CC1)c1ccccc1,,,,,,-0.0325955643542887,
408,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,,,,,,-1.0502108536232149,
409,COc1ccc(CC(C)(C)NCC(O)c2cc(O)cc3c2OCC(=O)N3)cc1,,,,,,1.7440088381229069,
410,CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(OC3CC(C)(N)C(O)C(C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(NCc3ccc(-c4ccc(Cl)cc4)cc3)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O,,,,,,0.4429788424589256,
411,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CCC4NCCO)no2)cc1C#N,,,,,,2.7486910518610226,
412,Clc1ccc(CCCOCCCN2CCCCC2)cc1,,,,,,1.3794143044121712,
413,CC(C)NCC(O)COc1cccc2ccccc12,,,,,,2.504353041020471,
414,NC(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,,,,,,0.5364814242211661,
415,CCCCCCCCCCNCCNC1(C)CC(OC2C(Oc3c4cc5cc3Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C5NC(=O)C(CC(N)=O)NC(=O)C(NC(=O)C(CC(C)C)NC)C(O)c5ccc(c(Cl)c5)O4)c4ccc(O)c(c4)-c4c(cc(O)c(CNCP(=O)(O)O)c4O)C(C(=O)O)NC3=O)OC(CO)C(O)C2O)OC(C)C1O,,,,,,1.8252936669681568,
416,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,,,,,,2.1668315593614773,2.0801898087177446
417,CCCCCCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,,,,,,0.4696173340815739,
418,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,,,,,,1.3795987528414226,
419,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5cc(C(N)=O)oc5c4)CC3)c2c1,,,,,,1.3090176785557153,
420,CC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(c4cccnc4)=CCC32)C1,,,,,,,-0.4151962851094947
421,CCO,,,,,,,-2.9055370239191154
422,O=c1[nH]cnc2[nH]ncc12,,,,,,,-0.2643532028164965
423,Cc1ccc(C(=O)Oc2ccc(C(O)CNC(C)(C)C)cc2OC(=O)c2ccc(C)cc2)cc1,,,,,,,2.1346742527254703
424,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,,,,,,,1.7544630110138644
425,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,,,,,,,2.104354788395253
426,Nc1nc(C(=CCC(=O)O)C(=O)NC2C(=O)N3C(C(=O)O)=CCSC23)cs1,,,,,,,1.6974172831893972
427,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,,,,,,,2.17453853790906
428,CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,,,,,,,0.904687420690504
429,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,,,,,,,1.6036574250265228
430,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,,,,,,,0.0
431,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,,,,,,,-0.3866762590270699
432,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,,,,,,,-0.3182907911067025
433,CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1CC(C2CCCCC2)CC1C(=O)O)C(C)C,,,,,,,0.9485767734535748
434,NCC1(CC(=O)O)CCCCC1,,,,,,,-0.6896513339857212
435,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,,,,,,,1.4992965918245345
436,NCCCCC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,,,,,,,1.416788574848854
437,CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,,,,,,,-0.3406591221072502
438,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,,,,,,,1.1822196231730877
439,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,,,,,,,-0.6346555556822512
440,Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,,,,,,,0.6663744399817301
441,O=C1c2ccccc2C(=O)C1c1ccccc1,,,,,,,1.9215356164709367
442,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,,,,,,,1.9215356164709367
443,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,,,,,,,0.7454443574152559
444,O=[N+]([O-])c1cn2c(n1)OCC(OCc1ccc(OC(F)(F)F)cc1)C2,,,,,,,0.1982143207498516
445,COC1/C=C\OC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C/C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,,,,,,,-0.3850131936185573
446,CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,,,,,,,-0.5320492304699045
447,N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,,,,,,,1.3185883467823147
448,CNC1C(OC2C(OC3C(O)C(O)C(NC(=N)N)C(O)C3NC(=N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O,,,,,,,-0.3612262984513112
449,S=P(N1CC1)(N1CC1)N1CC1,,,,,,,2.256281067773425
450,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,,,,,,,-0.570144405719094
